Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,84341,-,-,-,34.13,-118.14,-8,240,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,2,20,19,30,0,0,0,6,7.1000000000000005,963,92.93,270,2.5,0.14
2019,2,20,20,30,0,0,0,6.1000000000000005,7.2,962,92.42,272,2.8000000000000003,0.14
2019,2,20,21,30,0,0,0,5.9,7.2,962,91.61,273,3.1,0.14
2019,2,20,22,30,0,0,0,5.7,7,961,91.12,275,3.3000000000000003,0.14
2019,2,20,23,30,0,0,0,5.300000000000001,6.800000000000001,961,90.43,279,3.6,0.14
2019,2,21,0,30,0,0,0,4.9,6.5,960,89.60000000000001,282,3.8000000000000003,0.14
2019,2,21,1,30,0,0,0,4.5,6.1000000000000005,959,89.49,286,3.8000000000000003,0.14
2019,2,21,2,30,0,0,0,4.1000000000000005,5.7,959,89.32000000000001,289,3.6,0.14
2019,2,21,3,30,0,0,0,3.7,5,959,91.25,294,3.2,0.14
2019,2,21,4,30,0,0,0,3,4.2,959,92.12,299,2.8000000000000003,0.14
2019,2,21,5,30,0,0,0,2.4000000000000004,3.8000000000000003,959,90.9,305,2.6,0.14
2019,2,21,6,30,5,2,2,2.2,4.6000000000000005,960,84.25,312,2.7,0.14
2019,2,21,7,30,45,45,54,3.1,6.2,960,80.32000000000001,318,3.1,0.14
2019,2,21,8,30,219,135,217,2.8000000000000003,7.4,960,72.68,316,3.1,0.14
2019,2,21,9,30,536,160,444,2,8.5,960,63.45,308,2.8000000000000003,0.14
2019,2,21,10,30,612,192,585,0.9,9.4,959,55.54,297,2.6,0.14
2019,2,21,11,30,575,235,639,0.30000000000000004,9.9,959,51.2,287,2.5,0.14
2019,2,21,12,30,653,194,656,0,10,959,49.71,286,2.5,0.14
2019,2,21,13,30,146,144,240,0,9.700000000000001,958,50.82,296,2.5,0.14
2019,2,21,14,30,311,214,387,0.2,9.1,959,53.77,317,2.4000000000000004,0.14
2019,2,21,15,30,40,139,155,0.4,8.8,959,55.730000000000004,330,2.5,0.14
2019,2,21,16,30,228,78,131,1.5,7.300000000000001,960,66.67,176,2,0.14
2019,2,21,17,30,0,8,8,2.6,6,960,78.66,4,1.8,0.14
2019,2,21,18,30,0,0,0,2.3000000000000003,5.1000000000000005,961,81.99,10,1.9000000000000001,0.14
2019,2,21,19,30,0,0,0,1.9000000000000001,4.5,962,83.12,10,2,0.14
2019,2,21,20,30,0,0,0,1.5,4.1000000000000005,962,83.34,7,2,0.14
2019,2,21,21,30,0,0,0,1.4000000000000001,3.7,963,84.68,3,2.1,0.14
2019,2,21,22,30,0,0,0,1.3,3.3000000000000003,963,86.43,2,2.3000000000000003,0.14
2019,2,21,23,30,0,0,0,1.2000000000000002,2.9000000000000004,964,88.57000000000001,5,2.4000000000000004,0.14
2019,2,22,0,30,0,0,0,1,2.7,965,88.58,11,2.6,0.14
2019,2,22,1,30,0,0,0,0.6000000000000001,2.4000000000000004,965,88.22,16,2.8000000000000003,0.14
2019,2,22,2,30,0,0,0,0.1,2.1,966,86.62,19,2.8000000000000003,0.14
2019,2,22,3,30,0,0,0,-0.5,1.8,966,84.82000000000001,22,2.9000000000000004,0.14
2019,2,22,4,30,0,0,0,-0.8,1.5,967,84.58,23,2.9000000000000004,0.14
2019,2,22,5,30,0,0,0,-1.1,1.5,968,82.66,22,2.9000000000000004,0.14
2019,2,22,6,30,0,2,2,-1.2000000000000002,3.1,969,73.47,20,3.4000000000000004,0.14
2019,2,22,7,30,118,62,85,-0.2,5.800000000000001,970,65.38,19,4.1000000000000005,0.14
2019,2,22,8,30,832,68,385,-0.2,8.4,971,54.78,25,4.4,0.14
2019,2,22,9,30,925,80,575,-2.3000000000000003,10.5,971,40.72,31,3.9000000000000004,0.14
2019,2,22,10,30,965,89,713,-3.5,11.8,971,34.21,25,2.9000000000000004,0.14
2019,2,22,11,30,984,95,790,-4.4,12.700000000000001,972,30.150000000000002,179,2,0.14
2019,2,22,12,30,941,107,777,-4.5,13.3,972,28.650000000000002,320,1.9000000000000001,0.14
2019,2,22,13,30,966,94,734,-4.1000000000000005,13.4,972,29.52,295,2.4000000000000004,0.14
2019,2,22,14,30,912,89,601,-3.6,13.100000000000001,972,31.060000000000002,282,2.8000000000000003,0.14
2019,2,22,15,30,824,79,421,-3,12.8,973,33.33,277,2.9000000000000004,0.14
2019,2,22,16,30,634,59,208,1.2000000000000002,9.8,973,54.980000000000004,261,2.4000000000000004,0.14
2019,2,22,17,30,150,19,24,2.7,7.800000000000001,974,70.25,261,2.3000000000000003,0.14
2019,2,22,18,30,0,0,0,2.7,7.1000000000000005,975,73.46000000000001,273,2.1,0.14
2019,2,22,19,30,0,0,0,2.8000000000000003,6.800000000000001,976,75.53,295,1.7000000000000002,0.14
2019,2,22,20,30,0,0,0,2.7,6.4,976,77.04,324,1.3,0.14
2019,2,22,21,30,0,0,0,2.3000000000000003,5.9,977,77.81,179,1.2000000000000002,0.14
2019,2,22,22,30,0,0,0,1.8,5.300000000000001,977,78.35000000000001,35,1.2000000000000002,0.14
2019,2,22,23,30,0,0,0,1.5,4.7,978,79.92,63,1.5,0.14
2019,2,23,0,30,0,0,0,1.5,4.2,978,82.35000000000001,81,1.6,0.14
2019,2,23,1,30,0,0,0,1.4000000000000001,3.9000000000000004,978,84,91,1.7000000000000002,0.14
2019,2,23,2,30,0,0,0,1.4000000000000001,3.7,979,84.85000000000001,95,1.8,0.14
2019,2,23,3,30,0,0,0,1.4000000000000001,3.6,979,85.24,98,1.8,0.14
2019,2,23,4,30,0,0,0,1.4000000000000001,3.5,980,86.06,101,1.9000000000000001,0.14
2019,2,23,5,30,0,0,0,1.6,3.7,980,85.87,103,1.9000000000000001,0.14
2019,2,23,6,30,10,4,4,2.1,5.4,981,79.10000000000001,102,2,0.14
2019,2,23,7,30,289,68,125,4,8.1,982,75.24,107,2.3000000000000003,0.14
2019,2,23,8,30,591,106,334,4.5,10.4,982,66.91,121,2.4000000000000004,0.14
2019,2,23,9,30,881,91,566,3.4000000000000004,12.100000000000001,982,55.39,137,2.3000000000000003,0.14
2019,2,23,10,30,936,96,705,2.4000000000000004,13.200000000000001,982,47.84,158,2.1,0.14
2019,2,23,11,30,953,103,781,1.9000000000000001,13.9,981,44.06,187,2,0.14
2019,2,23,12,30,948,104,784,1.7000000000000002,14.100000000000001,981,42.97,213,2.2,0.14
2019,2,23,13,30,932,100,722,1.9000000000000001,14,980,43.85,230,2.4000000000000004,0.14
2019,2,23,14,30,847,103,582,2.3000000000000003,13.600000000000001,980,46.33,241,2.5,0.14
2019,2,23,15,30,482,135,337,2.8000000000000003,13.3,980,48.85,245,2.5,0.14
2019,2,23,16,30,410,75,173,4.4,10.4,980,66.52,255,1.8,0.14
2019,2,23,17,30,96,17,21,5.7,8.4,980,83.05,269,1.4000000000000001,0.14
2019,2,23,18,30,0,0,0,5.6000000000000005,7.9,980,85.10000000000001,289,1.4000000000000001,0.14
2019,2,23,19,30,0,0,0,5.7,7.9,980,86.23,309,1.3,0.14
2019,2,23,20,30,0,0,0,5.7,8.1,980,84.63,330,1.3,0.14
2019,2,23,21,30,0,0,0,5.4,8.1,980,83.05,175,1.2000000000000002,0.14
2019,2,23,22,30,0,0,0,5,8,980,81.26,20,1.2000000000000002,0.14
2019,2,23,23,30,0,0,0,4.5,7.6000000000000005,980,80.79,40,1.3,0.14
2019,2,24,0,30,0,0,0,3.9000000000000004,6.9,979,81.35000000000001,51,1.5,0.14
2019,2,24,1,30,0,0,0,3.1,6.300000000000001,979,80.26,53,1.5,0.14
2019,2,24,2,30,0,0,0,2.6,5.9,978,79.13,52,1.5,0.14
2019,2,24,3,30,0,0,0,1.9000000000000001,5.5,978,77.8,51,1.5,0.14
2019,2,24,4,30,0,0,0,1.3,5.300000000000001,978,75.27,51,1.5,0.14
2019,2,24,5,30,0,0,0,0.8,5.300000000000001,978,72.72,53,1.5,0.14
2019,2,24,6,30,9,6,6,0.9,6.7,978,66.29,57,1.6,0.14
2019,2,24,7,30,168,75,109,2.6,9.3,978,62.93,62,1.9000000000000001,0.14
2019,2,24,8,30,636,100,348,1.9000000000000001,11.9,978,50.39,74,1.7000000000000002,0.14
2019,2,24,9,30,859,93,560,1.5,14.3,978,41.9,84,1.1,0.14
2019,2,24,10,30,923,95,700,1.5,15.9,977,37.82,51,0.5,0.14
2019,2,24,11,30,940,102,775,1.7000000000000002,17.1,976,35.36,157,0.6000000000000001,0.14
2019,2,24,12,30,940,103,781,2.3000000000000003,17.7,975,35.7,292,1.2000000000000002,0.14
2019,2,24,13,30,922,100,719,2.9000000000000004,17.7,974,37.24,288,1.8,0.14
2019,2,24,14,30,704,140,541,3.4000000000000004,17.2,974,39.71,286,2.2,0.14
2019,2,24,15,30,737,91,403,3.9000000000000004,16.8,974,42.39,285,2.4000000000000004,0.14
2019,2,24,16,30,596,63,207,6.6000000000000005,13.9,974,61.35,274,2.1,0.15
2019,2,24,17,30,112,19,24,6.800000000000001,12.3,974,69.22,276,1.8,0.15
2019,2,24,18,30,0,0,0,6.2,11.700000000000001,974,69.21000000000001,279,1.4000000000000001,0.15
2019,2,24,19,30,0,0,0,6.2,11.4,974,70.51,278,1.1,0.15
2019,2,24,20,30,0,0,0,6.2,11.100000000000001,974,71.91,266,0.7000000000000001,0.15
2019,2,24,21,30,0,0,0,6.2,10.600000000000001,974,74.46000000000001,209,0.4,0.15
2019,2,24,22,30,0,0,0,6.4,10,974,78.29,149,0.6000000000000001,0.15
2019,2,24,23,30,0,0,0,6.5,9.4,974,82.2,137,0.9,0.15
2019,2,25,0,30,0,0,0,6.7,9.1,974,84.91,134,1.1,0.15
2019,2,25,1,30,0,0,0,6.800000000000001,8.9,974,86.73,129,1.2000000000000002,0.15
2019,2,25,2,30,0,0,0,6.9,8.8,974,87.75,118,1.2000000000000002,0.15
2019,2,25,3,30,0,0,0,6.9,8.700000000000001,973,88.72,108,1.3,0.15
2019,2,25,4,30,0,0,0,7,8.5,973,90.15,103,1.5,0.15
2019,2,25,5,30,0,0,0,6.800000000000001,8.6,974,88.74,104,1.5,0.15
2019,2,25,6,30,9,7,7,6.6000000000000005,9.600000000000001,974,81.57000000000001,107,1.4000000000000001,0.15
2019,2,25,7,30,233,75,123,7.7,11.600000000000001,975,77.23,116,1.7000000000000002,0.15
2019,2,25,8,30,496,124,320,7.6000000000000005,13.700000000000001,975,66.75,135,2,0.15
2019,2,25,9,30,816,104,552,7.300000000000001,15.5,975,58.11,156,2.1,0.15
2019,2,25,10,30,894,103,693,7.5,16.5,974,55.38,178,2.2,0.15
2019,2,25,11,30,916,107,767,8,17,974,55.29,198,2.4000000000000004,0.15
2019,2,25,12,30,914,110,773,8.4,17.2,974,56.08,213,2.4000000000000004,0.15
2019,2,25,13,30,892,108,711,8.5,17.1,974,56.79,223,2.3000000000000003,0.15
2019,2,25,14,30,846,102,587,8.4,16.6,974,58.34,227,2.2,0.15
2019,2,25,15,30,759,87,411,8.3,16.3,973,59.11,228,2.1,0.15
2019,2,25,16,30,563,68,206,9,13.600000000000001,973,73.57000000000001,226,1.2000000000000002,0.15
2019,2,25,17,30,130,20,26,9.9,11.9,973,87.5,239,0.6000000000000001,0.15
2019,2,25,18,30,0,0,0,9.4,11.4,974,87.42,142,0.30000000000000004,0.15
2019,2,25,19,30,0,0,0,9.1,11.100000000000001,974,87.28,37,0.2,0.15
2019,2,25,20,30,0,0,0,8.9,11,974,86.98,28,0.2,0.15
2019,2,25,21,30,0,0,0,8.700000000000001,10.9,975,86.52,35,0.1,0.15
2019,2,25,22,30,0,0,0,8.6,10.8,975,86.27,83,0.2,0.15
2019,2,25,23,30,0,0,0,8.5,10.600000000000001,975,86.7,108,0.4,0.15
2019,2,26,0,30,0,0,0,8.3,10.5,975,86.18,96,0.6000000000000001,0.15
2019,2,26,1,30,0,0,0,7.9,10.3,974,85.17,89,0.9,0.15
2019,2,26,2,30,0,0,0,7.300000000000001,9.9,974,83.81,87,1.3,0.15
2019,2,26,3,30,0,0,0,6.6000000000000005,9.4,974,82.71000000000001,87,1.6,0.15
2019,2,26,4,30,0,0,0,6,9.1,973,80.75,88,1.8,0.15
2019,2,26,5,30,0,0,0,5.300000000000001,9.200000000000001,974,76.62,94,1.6,0.15
2019,2,26,6,30,9,5,5,4.3,10.4,975,66.13,112,1.1,0.15
2019,2,26,7,30,113,81,105,6.4,11.8,975,69.62,130,0.9,0.15
2019,2,26,8,30,309,149,272,6.1000000000000005,12.600000000000001,975,64.58,142,1,0.15
2019,2,26,9,30,583,163,486,5.7,13,975,61.03,164,1,0.15
2019,2,26,10,30,413,274,548,6.2,13.600000000000001,975,60.88,176,1.1,0.15
2019,2,26,11,30,419,302,606,6.4,14.3,974,58.980000000000004,167,1.3,0.15
2019,2,26,12,30,496,278,640,6.5,14.600000000000001,974,58.29,170,1.7000000000000002,0.15
2019,2,26,13,30,365,294,542,6.9,14.600000000000001,973,59.99,188,1.8,0.15
2019,2,26,14,30,494,204,489,7.5,14.100000000000001,973,64.41,200,1.8,0.15
2019,2,26,15,30,443,147,338,8.4,13.8,973,69.83,203,1.7000000000000002,0.15
2019,2,26,16,30,472,80,197,9.8,11.9,974,87.01,225,1.1,0.15
2019,2,26,17,30,19,16,17,9.700000000000001,10.9,974,92.44,223,0.9,0.15
2019,2,26,18,30,0,0,0,9.600000000000001,10.600000000000001,974,93.49,216,0.8,0.15
2019,2,26,19,30,0,0,0,9.700000000000001,10.4,974,95.69,210,0.6000000000000001,0.15
2019,2,26,20,30,0,0,0,9.9,10.100000000000001,975,98.36,200,0.6000000000000001,0.15
2019,2,26,21,30,0,0,0,9.8,9.8,975,100,196,0.7000000000000001,0.15
2019,2,26,22,30,0,0,0,9.8,9.9,975,99.59,201,0.8,0.15
2019,2,26,23,30,0,0,0,9.8,10,975,98.76,211,0.9,0.15
2019,2,27,0,30,0,0,0,9.700000000000001,10,975,97.98,219,0.8,0.15
2019,2,27,1,30,0,0,0,9.5,9.9,975,97.38,220,0.6000000000000001,0.15
2019,2,27,2,30,0,0,0,9.3,9.700000000000001,975,97.34,215,0.5,0.15
2019,2,27,3,30,0,0,0,9.1,9.5,975,97.18,208,0.4,0.15
2019,2,27,4,30,0,0,0,8.8,9.3,975,96.96000000000001,203,0.4,0.15
2019,2,27,5,30,0,0,0,8.6,9.3,976,95.39,197,0.4,0.15
2019,2,27,6,30,1,5,5,8.5,9.8,976,91.49,179,0.6000000000000001,0.15
2019,2,27,7,30,54,74,86,8.6,10.9,977,85.47,161,1,0.15
2019,2,27,8,30,69,156,184,8.3,12.3,977,76.39,168,1.4000000000000001,0.15
2019,2,27,9,30,233,250,380,7.800000000000001,13.9,977,66.73,187,1.8,0.15
2019,2,27,10,30,501,231,566,7.800000000000001,15.100000000000001,977,61.690000000000005,206,2.3000000000000003,0.15
2019,2,27,11,30,445,279,604,8.1,15.9,977,59.75,221,2.6,0.15
2019,2,27,12,30,154,342,455,8.700000000000001,16.2,976,61.33,231,2.8000000000000003,0.15
2019,2,27,13,30,331,289,515,9.5,16.1,976,64.87,236,2.8000000000000003,0.15
2019,2,27,14,30,221,263,392,10,15.700000000000001,976,69.06,242,2.8000000000000003,0.15
2019,2,27,15,30,332,158,302,10.4,15.4,976,71.99,245,2.8000000000000003,0.15
2019,2,27,16,30,558,65,206,10.5,13.600000000000001,976,81.68,259,1.9000000000000001,0.15
2019,2,27,17,30,0,11,11,10.9,12.4,976,90.58,275,1.1,0.15
2019,2,27,18,30,0,0,0,10.9,11.700000000000001,977,95.08,288,0.9,0.15
2019,2,27,19,30,0,0,0,10.9,11.5,977,95.82000000000001,291,0.8,0.15
2019,2,27,20,30,0,0,0,10.8,11.5,977,95.49,289,0.6000000000000001,0.15
2019,2,27,21,30,0,0,0,10.8,11.600000000000001,977,94.86,280,0.4,0.15
2019,2,27,22,30,0,0,0,10.8,11.600000000000001,977,94.92,248,0.30000000000000004,0.15
2019,2,27,23,30,0,0,0,10.8,11.600000000000001,977,94.73,190,0.4,0.15
2019,2,28,0,30,0,0,0,10.8,11.4,976,95.8,148,0.6000000000000001,0.15
2019,2,28,1,30,0,0,0,10.600000000000001,11.200000000000001,975,96.16,146,0.8,0.15
2019,2,28,2,30,0,0,0,10.5,11.100000000000001,975,95.9,161,0.9,0.15
2019,2,28,3,30,0,0,0,10.5,11.100000000000001,975,95.85000000000001,172,0.9,0.15
2019,2,28,4,30,0,0,0,10.5,11,975,96.59,173,0.9,0.15
2019,2,28,5,30,0,0,0,10.5,11.100000000000001,976,96.31,169,0.8,0.15
2019,2,28,6,30,8,6,6,10.600000000000001,11.4,976,95.06,156,1.1,0.15
2019,2,28,7,30,22,66,71,11.100000000000001,12.3,976,92.26,147,1.5,0.15
2019,2,28,8,30,28,149,160,11.600000000000001,13.3,976,89.59,163,1.5,0.15
2019,2,28,9,30,13,193,200,12.100000000000001,14.3,976,86.61,194,1.5,0.15
2019,2,28,10,30,146,317,415,12.200000000000001,15.3,976,81.53,209,1.7000000000000002,0.15
2019,2,28,11,30,64,300,347,12.100000000000001,16.2,975,76.69,217,2.2,0.15
2019,2,28,12,30,135,283,383,12.200000000000001,16.400000000000002,975,76,228,3,0.15
2019,2,28,13,30,697,184,664,12.200000000000001,15.9,975,78.62,238,3.1,0.15
2019,2,28,14,30,191,234,346,12.100000000000001,15.4,974,80.89,246,2.4000000000000004,0.15
2019,2,28,15,30,263,149,264,11.9,15.3,974,80.38,249,1.9000000000000001,0.15
2019,2,28,16,30,130,89,122,11.8,14.100000000000001,973,86.05,252,0.6000000000000001,0.15
2019,2,28,17,30,67,21,25,12,12.8,973,94.98,270,0.4,0.15
2019,2,28,18,30,0,0,0,11.600000000000001,11.9,974,98.34,290,0.6000000000000001,0.15
2019,2,28,19,30,0,0,0,11.5,11.600000000000001,974,99.5,303,0.8,0.15
2019,2,28,20,30,0,0,0,11.4,11.4,975,99.94,313,1.1,0.15
2019,2,28,21,30,0,0,0,11.3,11.3,975,99.74000000000001,315,1.1,0.15
2019,2,28,22,30,0,0,0,11.200000000000001,11.5,975,97.89,321,0.9,0.15
2019,2,28,23,30,0,0,0,11.100000000000001,11.5,975,97.64,332,0.5,0.15
2019,3,1,0,30,0,0,0,11.100000000000001,11.5,975,97.35000000000001,334,0.30000000000000004,0.15
2019,3,1,1,30,0,0,0,11.100000000000001,11.4,975,97.94,323,0.4,0.15
2019,3,1,2,30,0,0,0,11,11.3,974,98.33,317,0.6000000000000001,0.15
2019,3,1,3,30,0,0,0,11,11.200000000000001,974,98.67,328,0.6000000000000001,0.15
2019,3,1,4,30,0,0,0,10.8,11,974,98.96000000000001,345,0.6000000000000001,0.15
2019,3,1,5,30,0,0,0,10.700000000000001,11,974,97.96000000000001,178,0.6000000000000001,0.15
2019,3,1,6,30,6,9,9,10.600000000000001,11.5,975,94.37,17,0.5,0.15
2019,3,1,7,30,42,80,89,11,12.700000000000001,975,89.60000000000001,125,0.30000000000000004,0.15
2019,3,1,8,30,174,157,229,11.200000000000001,13.9,975,84,220,0.5,0.15
2019,3,1,9,30,141,225,305,11,15,975,77.02,225,1.2000000000000002,0.15
2019,3,1,10,30,87,302,361,11.100000000000001,16,975,72.57000000000001,232,1.7000000000000002,0.15
2019,3,1,11,30,310,342,571,10.8,16.5,974,68.98,230,1.7000000000000002,0.15
2019,3,1,12,30,245,360,542,10.3,16.6,973,66.44,226,1.7000000000000002,0.15
2019,3,1,13,30,165,334,448,10.100000000000001,16.8,972,64.84,232,2.1,0.15
2019,3,1,14,30,149,270,358,10.100000000000001,16.400000000000002,972,66.21000000000001,241,2.3000000000000003,0.15
2019,3,1,15,30,131,180,238,10,15.8,972,68.39,246,2.2,0.15
2019,3,1,16,30,0,50,50,10.600000000000001,13.700000000000001,973,81.34,254,1.9000000000000001,0.15
2019,3,1,17,30,7,9,9,11.100000000000001,12.5,973,91.43,261,1.5,0.15
2019,3,1,18,30,0,0,0,11.3,12,974,95.38,267,0.9,0.15
2019,3,1,19,30,0,0,0,11.3,11.9,974,95.95,216,0.4,0.15
2019,3,1,20,30,0,0,0,11.3,11.8,974,96.51,168,0.30000000000000004,0.15
2019,3,1,21,30,0,0,0,11.100000000000001,11.5,974,97.5,166,0.4,0.15
2019,3,1,22,30,0,0,0,11,11.3,973,97.8,159,0.4,0.15
2019,3,1,23,30,0,0,0,10.8,11.200000000000001,973,97.55,162,0.4,0.15
2019,3,2,0,30,0,0,0,10.700000000000001,11.100000000000001,973,97.69,143,0.5,0.15
2019,3,2,1,30,0,0,0,10.600000000000001,10.8,972,98.86,120,0.7000000000000001,0.15
2019,3,2,2,30,0,0,0,10.5,10.700000000000001,972,98.37,126,1,0.15
2019,3,2,3,30,0,0,0,10.5,10.9,972,97.60000000000001,134,1.6,0.15
2019,3,2,4,30,0,0,0,10.8,11.200000000000001,972,97.28,135,2.5,0.15
2019,3,2,5,30,0,0,0,10.9,11.4,971,96.92,140,3.5,0.15
2019,3,2,6,30,3,7,7,10.9,11.700000000000001,971,95.10000000000001,154,4.5,0.15
2019,3,2,7,30,35,70,78,11.200000000000001,12.100000000000001,972,94.47,173,5.1000000000000005,0.15
2019,3,2,8,30,14,91,97,11.700000000000001,12.600000000000001,972,94.33,184,5.2,0.15
2019,3,2,9,30,8,167,172,12.200000000000001,13.100000000000001,972,94.18,188,5.1000000000000005,0.15
2019,3,2,10,30,2,142,143,12.700000000000001,13.8,972,93.17,192,4.9,0.15
2019,3,2,11,30,1,139,140,13.200000000000001,14.600000000000001,972,91.46000000000001,201,4.800000000000001,0.15
2019,3,2,12,30,49,302,339,13.4,15.200000000000001,972,89.17,212,4.800000000000001,0.15
2019,3,2,13,30,9,170,176,13.200000000000001,15.3,971,87.43,220,4.9,0.15
2019,3,2,14,30,0,95,95,13.200000000000001,15,971,88.89,225,4.9,0.15
2019,3,2,15,30,0,46,46,13.100000000000001,14.8,971,89.53,227,4.9,0.15
2019,3,2,16,30,61,56,72,13.100000000000001,13.700000000000001,972,96.01,234,4.1000000000000005,0.15
2019,3,2,17,30,22,12,13,12.9,13.200000000000001,973,98.34,237,3.5,0.15
2019,3,2,18,30,0,0,0,12.600000000000001,12.700000000000001,973,99.66,242,3,0.15
2019,3,2,19,30,0,0,0,12.200000000000001,12.3,974,99.37,244,2.5,0.15
2019,3,2,20,30,0,0,0,11.9,11.9,974,99.76,246,1.9000000000000001,0.15
2019,3,2,21,30,0,0,0,11.5,11.5,974,100,248,1.6,0.15
2019,3,2,22,30,0,0,0,11.200000000000001,11.200000000000001,974,100,248,1.4000000000000001,0.15
2019,3,2,23,30,0,0,0,11.100000000000001,11.200000000000001,974,99.63,244,1.2000000000000002,0.15
2019,3,3,0,30,0,0,0,11.100000000000001,11.100000000000001,974,100,243,1.2000000000000002,0.15
2019,3,3,1,30,0,0,0,11,11,974,100,246,1.3,0.15
2019,3,3,2,30,0,0,0,10.8,10.9,974,99.54,252,1.3,0.15
2019,3,3,3,30,0,0,0,10.700000000000001,10.8,974,99.34,257,1.3,0.15
2019,3,3,4,30,0,0,0,10.600000000000001,10.700000000000001,974,99.06,259,1.4000000000000001,0.15
2019,3,3,5,30,0,0,0,10.4,10.700000000000001,974,97.89,256,1.4000000000000001,0.15
2019,3,3,6,30,32,11,12,10.4,11.100000000000001,975,95.32000000000001,253,1.9000000000000001,0.15
2019,3,3,7,30,27,70,76,10.600000000000001,11.700000000000001,975,92.77,250,2.6,0.15
2019,3,3,8,30,291,166,289,10.4,12.3,975,88.41,246,2.7,0.15
2019,3,3,9,30,43,223,248,10.4,13.100000000000001,975,83.76,241,2.8000000000000003,0.15
2019,3,3,10,30,35,254,278,10.4,13.9,975,79.46000000000001,238,3,0.15
2019,3,3,11,30,65,340,389,10.4,14.5,974,76.47,239,3.5,0.15
2019,3,3,12,30,41,276,307,10.5,14.4,974,77.38,242,4,0.15
2019,3,3,13,30,63,173,217,10.5,13.8,974,80.28,243,4,0.15
2019,3,3,14,30,114,215,283,10.4,13.200000000000001,974,83.01,244,3.5,0.15
2019,3,3,15,30,46,120,141,10.200000000000001,12.9,974,83.84,245,3.2,0.15
2019,3,3,16,30,0,22,22,10.200000000000001,11.9,974,89.12,246,2.4000000000000004,0.15
2019,3,3,17,30,0,4,4,10.200000000000001,11.200000000000001,974,93.76,241,2,0.15
2019,3,3,18,30,0,0,0,10.200000000000001,10.9,974,95.42,240,1.8,0.15
2019,3,3,19,30,0,0,0,10.100000000000001,10.700000000000001,974,95.98,247,1.8,0.15
2019,3,3,20,30,0,0,0,10.100000000000001,10.700000000000001,975,95.82000000000001,254,1.8,0.15
2019,3,3,21,30,0,0,0,10.100000000000001,10.8,974,95.57000000000001,255,1.6,0.15
2019,3,3,22,30,0,0,0,10.100000000000001,10.8,974,95.69,255,1.7000000000000002,0.15
2019,3,3,23,30,0,0,0,10.100000000000001,10.600000000000001,974,96.92,261,1.7000000000000002,0.15
2019,3,4,0,30,0,0,0,10,10.4,974,97.48,267,1.7000000000000002,0.15
2019,3,4,1,30,0,0,0,9.9,10.200000000000001,973,97.95,269,1.8,0.15
2019,3,4,2,30,0,0,0,9.700000000000001,10,973,97.88,274,1.9000000000000001,0.15
2019,3,4,3,30,0,0,0,9.4,9.8,973,97.13,282,1.9000000000000001,0.15
2019,3,4,4,30,0,0,0,9,9.600000000000001,973,95.87,294,1.7000000000000002,0.15
2019,3,4,5,30,0,0,0,8.4,9.5,974,92.71000000000001,306,1.5,0.15
2019,3,4,6,30,23,14,15,8.1,9.9,974,88.51,320,1.6,0.15
2019,3,4,7,30,513,76,199,8.1,11,975,82.5,331,1.7000000000000002,0.15
2019,3,4,8,30,584,122,371,8.1,12.5,975,74.32000000000001,329,1.5,0.15
2019,3,4,9,30,602,171,521,7.800000000000001,14.3,974,64.93,301,1.1,0.15
2019,3,4,10,30,314,312,529,7.6000000000000005,15.8,974,58.230000000000004,261,1.2000000000000002,0.15
2019,3,4,11,30,576,250,683,7.800000000000001,16.900000000000002,973,54.96,236,1.8,0.15
2019,3,4,12,30,74,336,392,8.3,17.3,973,55.43,227,2.6,0.15
2019,3,4,13,30,2,113,114,8.8,17.1,972,57.97,225,3.4000000000000004,0.15
2019,3,4,14,30,0,83,83,9,16.1,973,62.89,230,4.1000000000000005,0.15
2019,3,4,15,30,0,50,50,9.4,15.3,973,67.68,235,4.4,0.15
2019,3,4,16,30,0,28,28,9.600000000000001,12.4,974,83.11,251,3.4000000000000004,0.15
2019,3,4,17,30,24,13,15,9.700000000000001,11.100000000000001,974,91.2,256,2.1,0.15
2019,3,4,18,30,0,0,0,9.5,10.600000000000001,974,92.75,265,1,0.15
