,Day,Month,Year,Hour,Demand (kWh)
7772,16,Mar,2019,16,20.478839025196436
7773,16,Mar,2019,17,13.80212213310211
7774,16,Mar,2019,18,20.39626770461306
7775,16,Mar,2019,19,23.029806965534913
7776,16,Mar,2019,20,10.939084940683161
7777,16,Mar,2019,21,4.008175251896298
7778,16,Mar,2019,22,0.0
7779,16,Mar,2019,23,8.424103725003398
7780,17,Mar,2019,0,7.878162142374189
7781,17,Mar,2019,1,4.2582325492771815
7782,17,Mar,2019,2,3.3492857142857098
7783,17,Mar,2019,3,4.062396428571427
7784,17,Mar,2019,4,11.642936666666673
7785,17,Mar,2019,5,8.785563333333341
7786,17,Mar,2019,6,1.5261749999999996
7787,17,Mar,2019,7,0.0
7788,17,Mar,2019,8,2.983903885480571
7789,17,Mar,2019,9,3.03447852760736
7790,17,Mar,2019,10,3.03447852760736
7791,17,Mar,2019,11,3.03447852760736
7792,17,Mar,2019,12,3.03447852760736
7793,17,Mar,2019,13,3.03447852760736
7794,17,Mar,2019,14,3.03447852760736
7795,17,Mar,2019,15,3.03447852760736
7796,17,Mar,2019,16,3.811746421267892
7797,17,Mar,2019,17,9.577506255835667
7798,17,Mar,2019,18,15.343344537815135
7799,17,Mar,2019,19,9.508634214454245
7800,17,Mar,2019,20,10.733401038406612
7801,17,Mar,2019,21,11.63804133724188
7802,17,Mar,2019,22,10.703185732959854
7803,17,Mar,2019,23,6.539135048778128
7804,18,Mar,2019,0,14.737544994780695
7805,18,Mar,2019,1,11.566380862446863
7806,18,Mar,2019,2,5.853094926619476
7807,18,Mar,2019,3,14.1039519561006
7808,18,Mar,2019,4,15.128288218828782
7809,18,Mar,2019,5,12.659987604443582
7810,18,Mar,2019,6,7.81990876696832
7811,18,Mar,2019,7,10.027853619909493
7812,18,Mar,2019,8,6.822862850678728
7813,18,Mar,2019,9,3.3968382352941147
7814,18,Mar,2019,10,3.3968382352941147
7815,18,Mar,2019,11,0.6227536764705882
7816,18,Mar,2019,12,0.0
7817,18,Mar,2019,13,0.751
7818,18,Mar,2019,14,2.690630136986301
7819,18,Mar,2019,15,8.350728220605243
7820,18,Mar,2019,16,26.03180348122804
7821,18,Mar,2019,17,50.068940455145906
7822,18,Mar,2019,18,55.54320876598108
7823,18,Mar,2019,19,55.54311505509945
7824,18,Mar,2019,20,34.6035649632708
7825,18,Mar,2019,21,24.55952799004407
7826,18,Mar,2019,22,21.940884986902322
7827,18,Mar,2019,23,18.012291996901347
7828,19,Mar,2019,0,6.733381347409835
7829,19,Mar,2019,1,3.597691516174053
7830,19,Mar,2019,2,7.169093357495468
7831,19,Mar,2019,3,8.919211351755045
7832,19,Mar,2019,4,10.127078165969806
7833,19,Mar,2019,5,8.074860202754607
7834,19,Mar,2019,6,11.188477947575404
7835,19,Mar,2019,7,11.842581115731376
7836,19,Mar,2019,8,14.357225743830547
7837,19,Mar,2019,9,12.929551134431978
7838,19,Mar,2019,10,8.673086699383461
7839,19,Mar,2019,11,2.065588952071488
7840,19,Mar,2019,12,2.065588952071488
7841,19,Mar,2019,13,2.065588952071488
7842,19,Mar,2019,14,3.133358863575913
7843,19,Mar,2019,15,5.440312457820635
7844,19,Mar,2019,16,17.40024358911511
7845,19,Mar,2019,17,53.580801351279284
7846,19,Mar,2019,18,60.59775349484967
7847,19,Mar,2019,19,50.67658486883616
7848,19,Mar,2019,20,41.20340886310039
7849,19,Mar,2019,21,32.63550999097799
7850,19,Mar,2019,22,25.14332515387141
7851,19,Mar,2019,23,19.16269592784742
7852,20,Mar,2019,0,11.060297608200301
7853,20,Mar,2019,1,10.118373035683053
7854,20,Mar,2019,2,5.833447785859665
7855,20,Mar,2019,3,7.632724609960992
7856,20,Mar,2019,4,7.251929962712076
7857,20,Mar,2019,5,8.67481764111773
7858,20,Mar,2019,6,9.665148961221265
7859,20,Mar,2019,7,3.7296855884511873
7860,20,Mar,2019,8,0.3170655737704918
7861,20,Mar,2019,9,0.0
7862,20,Mar,2019,10,0.0
7863,20,Mar,2019,11,0.0
7864,20,Mar,2019,12,0.0
7865,20,Mar,2019,13,0.0
7866,20,Mar,2019,14,3.2495976543657465
7867,20,Mar,2019,15,7.2936372148745985
7868,20,Mar,2019,16,16.5474617125889
7869,20,Mar,2019,17,49.857845974683165
7870,20,Mar,2019,18,40.9276722198565
7871,20,Mar,2019,19,30.00751456078762
7872,20,Mar,2019,20,29.750896489165033
7873,20,Mar,2019,21,29.04139199496281
7874,20,Mar,2019,22,12.325601596819407
7875,20,Mar,2019,23,7.792889814919458
7876,21,Mar,2019,0,16.45977520442627
7877,21,Mar,2019,1,14.080254676301637
7878,21,Mar,2019,2,16.45813878773478
7879,21,Mar,2019,3,18.405145747519647
7880,21,Mar,2019,4,19.158617568869698
7881,21,Mar,2019,5,14.949812887036988
7882,21,Mar,2019,6,9.979634599704763
7883,21,Mar,2019,7,8.88820602827619
7884,21,Mar,2019,8,8.88820602827619
7885,21,Mar,2019,9,8.88820602827619
7886,21,Mar,2019,10,8.88820602827619
7887,21,Mar,2019,11,8.88820602827619
7888,21,Mar,2019,12,8.88820602827619
7889,21,Mar,2019,13,8.88820602827619
7890,21,Mar,2019,14,4.651366757523882
7891,21,Mar,2019,15,3.125881623575201
7892,21,Mar,2019,16,14.808528836487731
7893,21,Mar,2019,17,41.25895430012611
7894,21,Mar,2019,18,40.69069517204692
7895,21,Mar,2019,19,35.05550164173054
7896,21,Mar,2019,20,32.75658857011357
7897,21,Mar,2019,21,29.35818619436116
7898,21,Mar,2019,22,24.41767183715391
7899,21,Mar,2019,23,18.3013407330765
7900,22,Mar,2019,0,15.537014727730012
7901,22,Mar,2019,1,12.688680009610769
7902,22,Mar,2019,2,15.267698611563375
7903,22,Mar,2019,3,14.767922977755113
7904,22,Mar,2019,4,24.01341821072645
7905,22,Mar,2019,5,14.916892687600038
7906,22,Mar,2019,6,7.297164681575112
7907,22,Mar,2019,7,5.969338235294121
7908,22,Mar,2019,8,3.183647058823528
7909,22,Mar,2019,9,0.0
7910,22,Mar,2019,10,0.0
7911,22,Mar,2019,11,0.0
7912,22,Mar,2019,12,0.0
7913,22,Mar,2019,13,0.0
7914,22,Mar,2019,14,1.3275739910313904
7915,22,Mar,2019,15,6.127264573991025
7916,22,Mar,2019,16,15.35203750556732
7917,22,Mar,2019,17,46.0144522614742
7918,22,Mar,2019,18,49.04051085374926
7919,22,Mar,2019,19,44.2141516890055
7920,22,Mar,2019,20,34.55827931784167
7921,22,Mar,2019,21,23.218355381338124
7922,22,Mar,2019,22,22.091588324085876
7923,22,Mar,2019,23,20.058008901237177
7924,23,Mar,2019,0,11.169567646188028
7925,23,Mar,2019,1,7.111693634811285
7926,23,Mar,2019,2,3.459891891891894
7927,23,Mar,2019,3,3.1182349494532704
7928,23,Mar,2019,4,6.6422900763358825
7929,23,Mar,2019,5,6.6422900763358825
7930,23,Mar,2019,6,6.6422900763358825
7931,23,Mar,2019,7,6.6422900763358825
7932,23,Mar,2019,8,6.6422900763358825
7933,23,Mar,2019,9,6.6422900763358825
7934,23,Mar,2019,10,0.9963435114503818
7935,23,Mar,2019,11,0.0
7936,23,Mar,2019,12,0.0
7937,23,Mar,2019,13,0.0
7938,23,Mar,2019,14,0.0
7939,23,Mar,2019,15,1.1673644859813084
7940,23,Mar,2019,16,6.219088762040014
7941,23,Mar,2019,17,7.2921459803669375
7942,23,Mar,2019,18,13.207777006960644
7943,23,Mar,2019,19,9.680321439069717
7944,23,Mar,2019,20,3.3204739204948317
7945,23,Mar,2019,21,14.253494146088142
7946,23,Mar,2019,22,12.510967472857445
7947,23,Mar,2019,23,6.073894694330862
7948,24,Mar,2019,0,14.141943146223145
7949,24,Mar,2019,1,11.577886735966727
7950,24,Mar,2019,2,10.052468882091908
7951,24,Mar,2019,3,9.934563028594432
7952,24,Mar,2019,4,9.934563028594432
7953,24,Mar,2019,5,5.916346810160944
7954,24,Mar,2019,6,4.010270336928351
7955,24,Mar,2019,7,2.124108352144472
7956,24,Mar,2019,8,2.124108352144472
7957,24,Mar,2019,9,2.124108352144472
7958,24,Mar,2019,10,2.124108352144472
7959,24,Mar,2019,11,2.124108352144472
7960,24,Mar,2019,12,2.124108352144472
7961,24,Mar,2019,13,1.48687584650113
7962,24,Mar,2019,14,0.0
7963,24,Mar,2019,15,0.0
7964,24,Mar,2019,16,1.288695652173913
7965,24,Mar,2019,17,6.443478260869563
7966,24,Mar,2019,18,4.617826086956524
7967,24,Mar,2019,19,2.7947366451612914
7968,24,Mar,2019,20,8.460110605710355
7969,24,Mar,2019,21,22.881927221637042
7970,24,Mar,2019,22,16.817521143917535
7971,24,Mar,2019,23,9.113136455645826
7972,25,Mar,2019,0,8.923371275315297
7973,25,Mar,2019,1,3.5471318132631966
7974,25,Mar,2019,2,0.6222517814726843
7975,25,Mar,2019,3,1.199756756756757
7976,25,Mar,2019,4,5.998783783783779
7977,25,Mar,2019,5,5.998783783783779
7978,25,Mar,2019,6,1.5996756756756763
7979,25,Mar,2019,7,0.0
7980,25,Mar,2019,8,0.0
7981,25,Mar,2019,9,0.0
7982,25,Mar,2019,10,0.0
7983,25,Mar,2019,11,0.0
7984,25,Mar,2019,12,0.0
7985,25,Mar,2019,13,0.0
7986,25,Mar,2019,14,2.926692445399212
7987,25,Mar,2019,15,9.18338058434577
7988,25,Mar,2019,16,23.39596811526879
7989,25,Mar,2019,17,51.58338391354044
7990,25,Mar,2019,18,55.1773881453504
7991,25,Mar,2019,19,41.92992566534569
7992,25,Mar,2019,20,21.377946735818092
7993,25,Mar,2019,21,16.265140450525244
7994,25,Mar,2019,22,12.495656315060568
7995,25,Mar,2019,23,10.9447627592946
7996,26,Mar,2019,0,2.754028887618044
7997,26,Mar,2019,1,1.0429991179117908
7998,26,Mar,2019,2,11.649106372872406
7999,26,Mar,2019,3,13.154558407001806
8000,26,Mar,2019,4,5.7693352201257895
8001,26,Mar,2019,5,6.041306915487715
8002,26,Mar,2019,6,9.973005398361874
8003,26,Mar,2019,7,9.973005398361874
8004,26,Mar,2019,8,9.973005398361874
8005,26,Mar,2019,9,5.445676889426655
8006,26,Mar,2019,10,0.0
8007,26,Mar,2019,11,0.0
8008,26,Mar,2019,12,0.0
8009,26,Mar,2019,13,0.0
8010,26,Mar,2019,14,0.7956179775280896
8011,26,Mar,2019,15,4.54928503718418
8012,26,Mar,2019,16,17.115857906150566
8013,26,Mar,2019,17,55.29526764264467
8014,26,Mar,2019,18,60.40147008890313
8015,26,Mar,2019,19,51.40374834655434
8016,26,Mar,2019,20,32.32706809832314
8017,26,Mar,2019,21,15.882813534385726
8018,26,Mar,2019,22,9.516217860614422
8019,26,Mar,2019,23,7.279625502181897
8020,27,Mar,2019,0,17.203430480485224
8021,27,Mar,2019,1,14.36403044777287
8022,27,Mar,2019,2,7.320550497103275
8023,27,Mar,2019,3,7.339940782918152
8024,27,Mar,2019,4,16.093473647283314
8025,27,Mar,2019,5,18.195131733327074
8026,27,Mar,2019,6,16.523464901390085
8027,27,Mar,2019,7,8.802491994986152
8028,27,Mar,2019,8,7.10829034581074
8029,27,Mar,2019,9,7.10829034581074
8030,27,Mar,2019,10,7.10829034581074
8031,27,Mar,2019,11,1.083230285750677
8032,27,Mar,2019,12,0.5354975530179443
8033,27,Mar,2019,13,0.5354975530179443
8034,27,Mar,2019,14,1.4565857883120619
8035,27,Mar,2019,15,6.9984286725625395
8036,27,Mar,2019,16,17.68716147958274
8037,27,Mar,2019,17,45.964602414965285
8038,27,Mar,2019,18,36.40355358356761
8039,27,Mar,2019,19,41.93161040610096
8040,27,Mar,2019,20,37.95504409357105
8041,27,Mar,2019,21,39.31933559422871
8042,27,Mar,2019,22,30.346158671804318
8043,27,Mar,2019,23,25.429908380819818
8044,28,Mar,2019,0,10.82306869770364
8045,28,Mar,2019,1,13.620075382995232
8046,28,Mar,2019,2,21.709098103737343
8047,28,Mar,2019,3,13.831625748770971
8048,28,Mar,2019,4,12.399799575747664
8049,28,Mar,2019,5,8.598991226316212
8050,28,Mar,2019,6,1.526142658730159
8051,28,Mar,2019,7,6.5557499999999935
8052,28,Mar,2019,8,6.5557499999999935
8053,28,Mar,2019,9,6.5557499999999935
8054,28,Mar,2019,10,6.5557499999999935
8055,28,Mar,2019,11,6.5557499999999935
8056,28,Mar,2019,12,6.5557499999999935
8057,28,Mar,2019,13,2.950087499999999
8058,28,Mar,2019,14,3.4050400866738895
8059,28,Mar,2019,15,8.384774020695371
8060,28,Mar,2019,16,15.208276463924271
8061,28,Mar,2019,17,46.28558091988022
8062,28,Mar,2019,18,50.89369912305653
8063,28,Mar,2019,19,43.41953972161903
8064,28,Mar,2019,20,32.57775291231577
8065,28,Mar,2019,21,30.02301357650361
8066,28,Mar,2019,22,24.064323076924108
8067,28,Mar,2019,23,12.174611204405977
8068,29,Mar,2019,0,11.461772427425206
8069,29,Mar,2019,1,5.501657693439247
8070,29,Mar,2019,2,2.8115858585858593
8071,29,Mar,2019,3,4.218981308411216
8072,29,Mar,2019,4,6.422803738317753
8073,29,Mar,2019,5,2.783214953271029
8074,29,Mar,2019,6,0.0
8075,29,Mar,2019,7,0.0
8076,29,Mar,2019,8,0.0
8077,29,Mar,2019,9,0.0
8078,29,Mar,2019,10,0.0
8079,29,Mar,2019,11,0.0
8080,29,Mar,2019,12,0.0
8081,29,Mar,2019,13,0.0
8082,29,Mar,2019,14,2.86039652870494
8083,29,Mar,2019,15,7.730229639519357
8084,29,Mar,2019,16,19.70602244513011
8085,29,Mar,2019,17,42.071761820527946
8086,29,Mar,2019,18,45.042007623659906
8087,29,Mar,2019,19,36.70233222224179
8088,29,Mar,2019,20,14.678033043884055
8089,29,Mar,2019,21,14.42405267329418
8090,29,Mar,2019,22,16.760818414254032
8091,29,Mar,2019,23,14.741579609333337
8092,30,Mar,2019,0,9.462230919765174
8093,30,Mar,2019,1,12.670685063794222
8094,30,Mar,2019,2,15.237663155673893
8095,30,Mar,2019,3,3.7722390271708157
8096,30,Mar,2019,4,3.3647653429602893
8097,30,Mar,2019,5,7.404455599432218
8098,30,Mar,2019,6,8.895626978697306
8099,30,Mar,2019,7,6.601647597254007
8100,30,Mar,2019,8,6.601647597254007
8101,30,Mar,2019,9,6.601647597254007
8102,30,Mar,2019,10,6.601647597254007
8103,30,Mar,2019,11,6.601647597254007
8104,30,Mar,2019,12,6.601647597254007
8105,30,Mar,2019,13,0.3300823798627002
8106,30,Mar,2019,14,0.0
8107,30,Mar,2019,15,0.0
8108,30,Mar,2019,16,3.5843317384370033
8109,30,Mar,2019,17,9.70050435178857
8110,30,Mar,2019,18,15.29674175938978
8111,30,Mar,2019,19,23.057501335098017
8112,30,Mar,2019,20,10.836749750682442
8113,30,Mar,2019,21,11.627265404226831
8114,30,Mar,2019,22,9.460323450134776
8115,30,Mar,2019,23,6.837948159361964
8116,31,Mar,2019,0,6.984626539408868
8117,31,Mar,2019,1,7.467128381304525
8118,31,Mar,2019,2,7.611740264020572
8119,31,Mar,2019,3,7.25932440512974
8120,31,Mar,2019,4,3.269633612106729
8121,31,Mar,2019,5,0.0
8122,31,Mar,2019,6,0.0
8123,31,Mar,2019,7,0.0
8124,31,Mar,2019,8,2.499692307692309
8125,31,Mar,2019,9,6.249230769230765
8126,31,Mar,2019,10,6.249230769230765
8127,31,Mar,2019,11,2.6038461538461553
8128,31,Mar,2019,12,0.0
8129,31,Mar,2019,13,0.0
8130,31,Mar,2019,14,0.0
8131,31,Mar,2019,15,0.0
8132,31,Mar,2019,16,2.656046511627908
8133,31,Mar,2019,17,2.7853633244376663
8134,31,Mar,2019,18,1.8675901639344263
8135,31,Mar,2019,19,1.5379999999999996
8136,31,Mar,2019,20,1.8443546798029553
8137,31,Mar,2019,21,0.9190640394088677
8138,31,Mar,2019,22,1.4810640394088677
8139,31,Mar,2019,23,0.9190640394088677
8140,1,Apr,2019,0,10.039567828971471
8141,1,Apr,2019,1,2.6952781494813873
8142,1,Apr,2019,2,2.6892537592374848
8143,1,Apr,2019,3,5.834696479119229
8144,1,Apr,2019,4,4.922871490347118
8145,1,Apr,2019,5,7.357693008130085
8146,1,Apr,2019,6,6.554850000000007
8147,1,Apr,2019,7,6.554850000000007
8148,1,Apr,2019,8,6.554850000000007
8149,1,Apr,2019,9,6.554850000000007
8150,1,Apr,2019,10,6.554850000000007
8151,1,Apr,2019,11,5.680870000000004
8152,1,Apr,2019,12,0.0
8153,1,Apr,2019,13,0.0
8154,1,Apr,2019,14,1.3084090909090909
8155,1,Apr,2019,15,9.814454545454556
8156,1,Apr,2019,16,16.316209748490863
8157,1,Apr,2019,17,38.82826574073792
8158,1,Apr,2019,18,52.379554945668254
8159,1,Apr,2019,19,38.903160723436166
8160,1,Apr,2019,20,19.178617485055792
8161,1,Apr,2019,21,19.84223391364672
8162,1,Apr,2019,22,30.565100805787328
8163,1,Apr,2019,23,26.485512285526536
8164,2,Apr,2019,0,10.586599439803312
8165,2,Apr,2019,1,8.13367528960784
8166,2,Apr,2019,2,7.714444576879661
8167,2,Apr,2019,3,9.06447727133133
8168,2,Apr,2019,4,6.6922802087515105
8169,2,Apr,2019,5,4.104412104216989
8170,2,Apr,2019,6,3.9897139746452397
8171,2,Apr,2019,7,2.7515508540778604
8172,2,Apr,2019,8,0.6129054640069386
8173,2,Apr,2019,9,0.6129054640069386
8174,2,Apr,2019,10,0.6129054640069386
8175,2,Apr,2019,11,0.6129054640069386
8176,2,Apr,2019,12,0.6129054640069386
8177,2,Apr,2019,13,0.6129054640069386
8178,2,Apr,2019,14,4.098809988893818
8179,2,Apr,2019,15,10.989470197796077
8180,2,Apr,2019,16,17.952892927283173
8181,2,Apr,2019,17,42.71033374416597
8182,2,Apr,2019,18,48.092342637808684
8183,2,Apr,2019,19,44.89756305387075
8184,2,Apr,2019,20,40.570412688281706
8185,2,Apr,2019,21,27.351432388692803
8186,2,Apr,2019,22,18.231562451248795
8187,2,Apr,2019,23,10.677593418602862
8188,3,Apr,2019,0,11.317819430002759
8189,3,Apr,2019,1,5.001146792774952
8190,3,Apr,2019,2,5.610622686318026
8191,3,Apr,2019,3,12.649863636397697
8192,3,Apr,2019,4,13.737707891218351
8193,3,Apr,2019,5,13.773701341539141
8194,3,Apr,2019,6,16.333661634237536
8195,3,Apr,2019,7,12.003487310803756
8196,3,Apr,2019,8,12.932971685803757
8197,3,Apr,2019,9,12.932971685803757
8198,3,Apr,2019,10,8.905206060803755
8199,3,Apr,2019,11,6.736409185803755
8200,3,Apr,2019,12,6.736409185803755
8201,3,Apr,2019,13,6.736409185803755
8202,3,Apr,2019,14,5.430316388808423
8203,3,Apr,2019,15,6.715023187338978
8204,3,Apr,2019,16,20.531071644870742
8205,3,Apr,2019,17,44.53793539312565
8206,3,Apr,2019,18,35.82311231146079
8207,3,Apr,2019,19,18.681827406232273
8208,3,Apr,2019,20,19.933477572517727
8209,3,Apr,2019,21,14.03322244353602
8210,3,Apr,2019,22,12.294066872641572
8211,3,Apr,2019,23,13.695559066353086
8212,4,Apr,2019,0,18.822123919551323
8213,4,Apr,2019,1,18.40388858818655
8214,4,Apr,2019,2,10.595230552010042
8215,4,Apr,2019,3,8.562585592465327
8216,4,Apr,2019,4,14.19335253913708
8217,4,Apr,2019,5,6.19232222222222
8218,4,Apr,2019,6,2.677417322834645
8219,4,Apr,2019,7,3.651023622047243
8220,4,Apr,2019,8,3.651023622047243
8221,4,Apr,2019,9,3.651023622047243
8222,4,Apr,2019,10,1.8255118110236215
8223,4,Apr,2019,11,0.0
8224,4,Apr,2019,12,0.0
8225,4,Apr,2019,13,0.0
8226,4,Apr,2019,14,0.0
8227,4,Apr,2019,15,0.5931612903225804
8228,4,Apr,2019,16,13.92023732954286
8229,4,Apr,2019,17,34.69958195892114
8230,4,Apr,2019,18,38.86397646025112
8231,4,Apr,2019,19,26.929312965004495
8232,4,Apr,2019,20,11.654226053946504
8233,4,Apr,2019,21,22.03808298708243
8234,4,Apr,2019,22,24.63996997286291
8235,4,Apr,2019,23,20.570947568493462
8236,5,Apr,2019,0,10.488989320753632
8237,5,Apr,2019,1,6.538751757077189
8238,5,Apr,2019,2,6.457023358547039
8239,5,Apr,2019,3,6.578066924066927
8240,5,Apr,2019,4,8.08922977922978
8241,5,Apr,2019,5,9.0605665185878
8242,5,Apr,2019,6,0.6361050320837555
8243,5,Apr,2019,7,0.0
8244,5,Apr,2019,8,0.0
8245,5,Apr,2019,9,0.0
8246,5,Apr,2019,10,0.0
8247,5,Apr,2019,11,0.0
8248,5,Apr,2019,12,0.0
8249,5,Apr,2019,13,0.0
8250,5,Apr,2019,14,1.9317341772151884
8251,5,Apr,2019,15,3.563197405694652
8252,5,Apr,2019,16,14.805275098032144
8253,5,Apr,2019,17,33.48657887552546
8254,5,Apr,2019,18,46.071383595766086
8255,5,Apr,2019,19,51.42150797306258
8256,5,Apr,2019,20,42.97556342041131
8257,5,Apr,2019,21,21.4196305980216
8258,5,Apr,2019,22,18.84116035194731
8259,5,Apr,2019,23,12.55323581397757
8260,6,Apr,2019,0,13.4865647464446
8261,6,Apr,2019,1,13.025856161254985
8262,6,Apr,2019,2,9.94301848394134
8263,6,Apr,2019,3,6.944357184409544
8264,6,Apr,2019,4,5.04395927865038
8265,6,Apr,2019,5,3.381111111111113
8266,6,Apr,2019,6,8.219688575899845
8267,6,Apr,2019,7,7.615344287949915
8268,6,Apr,2019,8,3.258633802816903
8269,6,Apr,2019,9,0.0
8270,6,Apr,2019,10,0.0
8271,6,Apr,2019,11,0.0
8272,6,Apr,2019,12,0.0
8273,6,Apr,2019,13,0.0
8274,6,Apr,2019,14,0.0
8275,6,Apr,2019,15,2.375414635516644
8276,6,Apr,2019,16,8.131081171613948
8277,6,Apr,2019,17,5.02598063426629
8278,6,Apr,2019,18,13.163582743589306
8279,6,Apr,2019,19,9.127663891936889
8280,6,Apr,2019,20,2.7642779573367813
8281,6,Apr,2019,21,7.039908508223803
8282,6,Apr,2019,22,7.116326696832575
8283,6,Apr,2019,23,9.634230128205125
8284,7,Apr,2019,0,9.961111279436464
8285,7,Apr,2019,1,12.046260777650815
8286,7,Apr,2019,2,13.755444098300359
8287,7,Apr,2019,3,18.488994211590967
8288,7,Apr,2019,4,26.899169154483257
8289,7,Apr,2019,5,18.56896414195193
8290,7,Apr,2019,6,8.487417591274893
8291,7,Apr,2019,7,6.100051660516609
8292,7,Apr,2019,8,0.0
8293,7,Apr,2019,9,0.0
8294,7,Apr,2019,10,0.0
8295,7,Apr,2019,11,0.0
8296,7,Apr,2019,12,0.0
8297,7,Apr,2019,13,0.0
8298,7,Apr,2019,14,0.0
8299,7,Apr,2019,15,0.0
8300,7,Apr,2019,16,2.6025000000000014
8301,7,Apr,2019,17,3.8886682242990664
8302,7,Apr,2019,18,6.355049156798363
8303,7,Apr,2019,19,7.702799683017341
8304,7,Apr,2019,20,8.303599539034106
8305,7,Apr,2019,21,6.5652813060811255
8306,7,Apr,2019,22,9.774766955634878
8307,7,Apr,2019,23,8.409922219929854
8308,8,Apr,2019,0,14.448598734218404
8309,8,Apr,2019,1,4.051406452108104
8310,8,Apr,2019,2,0.3898069930069931
8311,8,Apr,2019,3,1.2993566433566437
8312,8,Apr,2019,4,2.1549769704594484
8313,8,Apr,2019,5,2.305968792889355
8314,8,Apr,2019,6,2.305968792889355
8315,8,Apr,2019,7,2.305968792889355
8316,8,Apr,2019,8,2.305968792889355
8317,8,Apr,2019,9,2.305968792889355
8318,8,Apr,2019,10,2.305968792889355
8319,8,Apr,2019,11,2.305968792889355
8320,8,Apr,2019,12,2.305968792889355
8321,8,Apr,2019,13,2.305968792889355
8322,8,Apr,2019,14,4.934887038614885
8323,8,Apr,2019,15,12.329775639931619
8324,8,Apr,2019,16,37.19995423227758
8325,8,Apr,2019,17,65.0347593504706
8326,8,Apr,2019,18,76.26907545741612
8327,8,Apr,2019,19,65.12542666232717
8328,8,Apr,2019,20,56.81728974648723
8329,8,Apr,2019,21,39.35252153382477
8330,8,Apr,2019,22,29.054911330821128
8331,8,Apr,2019,23,20.86553407867515
8332,9,Apr,2019,0,13.93438682169032
8333,9,Apr,2019,1,7.065969342102292
8334,9,Apr,2019,2,5.994177281619232
8335,9,Apr,2019,3,6.639604743083004
8336,9,Apr,2019,4,6.639604743083004
8337,9,Apr,2019,5,7.5287645943841195
8338,9,Apr,2019,6,10.984441967762322
8339,9,Apr,2019,7,6.66869888475837
8340,9,Apr,2019,8,6.66869888475837
8341,9,Apr,2019,9,6.66869888475837
8342,9,Apr,2019,10,6.66869888475837
8343,9,Apr,2019,11,6.66869888475837
8344,9,Apr,2019,12,6.66869888475837
8345,9,Apr,2019,13,6.66869888475837
8346,9,Apr,2019,14,8.97505440779123
8347,9,Apr,2019,15,13.848447246637381
8348,9,Apr,2019,16,27.263390324807677
8349,9,Apr,2019,17,59.237706797547155
8350,9,Apr,2019,18,65.82273989382286
8351,9,Apr,2019,19,60.622574384535916
8352,9,Apr,2019,20,47.29210645952784
8353,9,Apr,2019,21,39.65835942326618
8354,9,Apr,2019,22,26.22912624816131
8355,9,Apr,2019,23,20.64765312686963
8356,10,Apr,2019,0,17.637739483469872
8357,10,Apr,2019,1,9.740449185586117
8358,10,Apr,2019,2,1.3494050688942456
8359,10,Apr,2019,3,5.603453830369354
8360,10,Apr,2019,4,7.504933881766326
8361,10,Apr,2019,5,9.450786542394221
8362,10,Apr,2019,6,6.5559570552147335
8363,10,Apr,2019,7,4.379134969325158
8364,10,Apr,2019,8,1.2293500000000002
8365,10,Apr,2019,9,0.0
8366,10,Apr,2019,10,0.0
8367,10,Apr,2019,11,0.0
8368,10,Apr,2019,12,0.0
8369,10,Apr,2019,13,0.0
8370,10,Apr,2019,14,3.731278696381501
8371,10,Apr,2019,15,9.367166507925324
8372,10,Apr,2019,16,26.15906948641014
8373,10,Apr,2019,17,57.100979070574425
8374,10,Apr,2019,18,52.46554471735164
8375,10,Apr,2019,19,29.709195405691183
8376,10,Apr,2019,20,19.166219421211363
8377,10,Apr,2019,21,25.918613646524264
8378,10,Apr,2019,22,21.395032121195666
8379,10,Apr,2019,23,18.320690909714482
8380,11,Apr,2019,0,12.278009261529544
8381,11,Apr,2019,1,5.94199636026406
8382,11,Apr,2019,2,9.614250219440784
8383,11,Apr,2019,3,12.75644334787158
8384,11,Apr,2019,4,5.329946904060519
8385,11,Apr,2019,5,0.2611431039447164
8386,11,Apr,2019,6,2.5847352024922126
8387,11,Apr,2019,7,6.203364485981306
8388,11,Apr,2019,8,6.203364485981306
8389,11,Apr,2019,9,6.203364485981306
8390,11,Apr,2019,10,6.203364485981306
8391,11,Apr,2019,11,5.7898068535825535
8392,11,Apr,2019,12,0.0
8393,11,Apr,2019,13,0.0
8394,11,Apr,2019,14,0.0
8395,11,Apr,2019,15,6.924620688502791
8396,11,Apr,2019,16,23.392396399701326
8397,11,Apr,2019,17,44.30427146703875
8398,11,Apr,2019,18,46.38426809239493
8399,11,Apr,2019,19,29.564924355837395
8400,11,Apr,2019,20,27.88147553530522
8401,11,Apr,2019,21,30.67339043025016
8402,11,Apr,2019,22,27.216226407050996
8403,11,Apr,2019,23,15.583637426807277
8404,12,Apr,2019,0,26.404506428694532
8405,12,Apr,2019,1,8.980258728264452
8406,12,Apr,2019,2,17.05122353309847
8407,12,Apr,2019,3,22.46590861188484
8408,12,Apr,2019,4,15.600895843671715
8409,12,Apr,2019,5,9.725231527093605
8410,12,Apr,2019,6,3.7384384236453236
8411,12,Apr,2019,7,3.4553511263467223
8412,12,Apr,2019,8,0.06205680705190983
8413,12,Apr,2019,9,0.06205680705190983
8414,12,Apr,2019,10,0.06205680705190983
8415,12,Apr,2019,11,0.06205680705190983
8416,12,Apr,2019,12,0.06205680705190983
8417,12,Apr,2019,13,0.06205680705190983
