,Day,Month,Year,Hour,Demand (kWh),Temp (C),Humidity
1451,26,Jun,2018,7,11.003667661693658,21.900000000000002,49.45
1452,26,Jun,2018,8,6.408610690953556,24.5,42.730000000000004
1453,26,Jun,2018,9,6.457269311643211,26.6,37.07
1454,26,Jun,2018,10,9.328127932332867,27.900000000000002,34.26
1455,26,Jun,2018,11,8.090457124879453,28.400000000000002,33.25
1456,26,Jun,2018,12,8.715032937813326,28.5,33.12
1457,26,Jun,2018,13,8.704904280819878,28.200000000000003,33.53
1458,26,Jun,2018,14,12.005915865887935,27.700000000000003,34.05
1459,26,Jun,2018,15,24.13985310771698,27.3,34.22
1460,26,Jun,2018,16,44.50061196984211,25.700000000000003,37.15
1461,26,Jun,2018,17,69.35580074725382,23.900000000000002,41.35
1462,26,Jun,2018,18,69.41142782088536,21.3,49.01
1463,26,Jun,2018,19,55.848651721457394,19.400000000000002,56.120000000000005
1464,26,Jun,2018,20,46.27568442031486,18.7,58.42
1465,26,Jun,2018,21,46.600182356540834,18.3,58.26
1466,26,Jun,2018,22,38.14683800093613,18.1,56
1467,26,Jun,2018,23,28.215818382177183,17.8,53.38
1468,27,Jun,2018,0,19.592752708809417,17.5,50.65
1469,27,Jun,2018,1,34.53857366774003,17,51.1
1470,27,Jun,2018,2,37.34805555088219,16.5,53.59
1471,27,Jun,2018,3,21.35255745638053,16.1,55.89
1472,27,Jun,2018,4,36.10148328262433,16.6,55.370000000000005
1473,27,Jun,2018,5,35.59377684611778,18.5,50.85
1474,27,Jun,2018,6,22.302682153389608,21.1,45.04
1475,27,Jun,2018,7,7.038747752827671,23.5,40.64
1476,27,Jun,2018,8,2.180077821011673,25.5,36.13
1477,27,Jun,2018,9,2.180077821011673,27,32.43
1478,27,Jun,2018,10,2.180077821011673,28,30.42
1479,27,Jun,2018,11,2.180077821011673,28.200000000000003,29.7
1480,27,Jun,2018,12,1.5623891050583665,28,29.35
1481,27,Jun,2018,13,0.0,27.6,29.93
1482,27,Jun,2018,14,9.513760654512355,27,31.400000000000002
1483,27,Jun,2018,15,22.441187821136626,26.700000000000003,32.05
1484,27,Jun,2018,16,39.243928413118134,25.200000000000003,34.76
1485,27,Jun,2018,17,63.395888395522114,23.400000000000002,38.61
1486,27,Jun,2018,18,64.72962302968291,20.8,46.24
1487,27,Jun,2018,19,67.17671307380493,18.8,54.230000000000004
1488,27,Jun,2018,20,55.08679057135343,17.900000000000002,57.77
1489,27,Jun,2018,21,34.72692009341769,17.3,58.58
1490,27,Jun,2018,22,17.815889639162158,17.1,56.08
1491,27,Jun,2018,23,14.68896850041302,16.900000000000002,52.31
1492,28,Jun,2018,0,19.212857399494776,16.7,48.4
1493,28,Jun,2018,1,23.775897987282946,16.1,48.370000000000005
1494,28,Jun,2018,2,18.208931413588413,15.5,51.050000000000004
1495,28,Jun,2018,3,33.9214225271518,14.9,54.83
1496,28,Jun,2018,4,40.81258939465574,15.200000000000001,56.82
1497,28,Jun,2018,5,41.757731028283345,16.900000000000002,54.160000000000004
1498,28,Jun,2018,6,25.7417535419617,19.3,48.67
1499,28,Jun,2018,7,9.885545917267713,21.700000000000003,43.04
1500,28,Jun,2018,8,4.6016338983050815,23.900000000000002,36.85
1501,28,Jun,2018,9,4.487966101694912,25.8,31.53
1502,28,Jun,2018,10,1.1915999999999995,27,28.87
1503,28,Jun,2018,11,1.1915999999999995,27.5,28.47
1504,28,Jun,2018,12,1.1915999999999995,27.6,29.060000000000002
1505,28,Jun,2018,13,1.1915999999999995,27.3,30.27
1506,28,Jun,2018,14,2.69549332643005,26.8,31.59
1507,28,Jun,2018,15,25.585620759439514,26.5,32.34
1508,28,Jun,2018,16,43.647553828849674,24.400000000000002,37.38
1509,28,Jun,2018,17,77.26355451371576,22.200000000000003,44.52
1510,28,Jun,2018,18,74.36387583601514,19.400000000000002,56.58
1511,28,Jun,2018,19,56.950411370010315,17.400000000000002,69.77
1512,28,Jun,2018,20,53.92227285182002,16.400000000000002,78.2
1513,28,Jun,2018,21,49.50722812400738,16,81.79
1514,28,Jun,2018,22,34.947113248860084,15.700000000000001,84.02
1515,28,Jun,2018,23,30.22088377327087,15.4,85.7
1516,29,Jun,2018,0,13.967982495383133,15.200000000000001,86.63
1517,29,Jun,2018,1,15.039315740992759,15.100000000000001,87.49
1518,29,Jun,2018,2,8.220798981324283,14.9,88.93
1519,29,Jun,2018,3,16.512195014662765,14.8,89.81
1520,29,Jun,2018,4,17.238636433026674,15,89.09
1521,29,Jun,2018,5,16.61651525873508,16.1,83.23
1522,29,Jun,2018,6,7.62853224002779,17.900000000000002,74.15
1523,29,Jun,2018,7,8.776907432740531,19.900000000000002,66.21000000000001
1524,29,Jun,2018,8,8.170907432740531,21.900000000000002,58.63
1525,29,Jun,2018,9,2.6026781045751637,23.8,51.57
1526,29,Jun,2018,10,3.763692724458204,25.5,45.77
1527,29,Jun,2018,11,9.16639318885449,26.900000000000002,41.43
1528,29,Jun,2018,12,9.16639318885449,27.700000000000003,39.050000000000004
1529,29,Jun,2018,13,8.595804953560371,27.700000000000003,37.97
1530,29,Jun,2018,14,4.38223318212411,27,38.94
1531,29,Jun,2018,15,9.265879179332526,26.5,39.94
1532,29,Jun,2018,16,25.976585077479395,24,46.56
1533,29,Jun,2018,17,54.039712252816756,21.8,53.84
1534,29,Jun,2018,18,58.16241902204285,19.400000000000002,63.620000000000005
1535,29,Jun,2018,19,51.30189510474618,17.8,71.73
1536,29,Jun,2018,20,41.87199874404958,17,76.48
1537,29,Jun,2018,21,21.620445792913323,16.5,79.49
1538,29,Jun,2018,22,20.6034998979688,16.1,81.67
1539,29,Jun,2018,23,18.794965543316398,15.700000000000001,83.85000000000001
1540,30,Jun,2018,0,30.72470559671155,15.4,85.44
1541,30,Jun,2018,1,18.547471361248487,15.200000000000001,86.72
1542,30,Jun,2018,2,27.61841365660615,15.100000000000001,87.81
1543,30,Jun,2018,3,29.336626670425833,15.100000000000001,88.4
1544,30,Jun,2018,4,32.73947556341641,15.3,88.13
1545,30,Jun,2018,5,26.73608170031028,16.400000000000002,83.12
1546,30,Jun,2018,6,18.69070624840816,18.2,74.87
1547,30,Jun,2018,7,16.19892756218834,20.400000000000002,66.81
1548,30,Jun,2018,8,12.195150454395627,22.700000000000003,58.730000000000004
1549,30,Jun,2018,9,15.71329293460671,25,50.53
1550,30,Jun,2018,10,17.4289362301849,27.1,43.03
1551,30,Jun,2018,11,15.34206476810121,28.8,37.78
1552,30,Jun,2018,12,9.3234489685776,29.8,34.01
1553,30,Jun,2018,13,9.141653514032145,29.900000000000002,31.650000000000002
1554,30,Jun,2018,14,6.596517150395779,29.3,31.55
1555,30,Jun,2018,15,12.970213835269249,28.8,31.91
1556,30,Jun,2018,16,19.048869145623684,26.1,37.12
1557,30,Jun,2018,17,19.839908786917096,23.5,43.5
1558,30,Jun,2018,18,17.41451880823069,20.700000000000003,52.67
1559,30,Jun,2018,19,25.856073551718325,18.900000000000002,59.68
1560,30,Jun,2018,20,27.16541765498519,18.2,61.65
1561,30,Jun,2018,21,31.040840636693293,17.8,61.89
1562,30,Jun,2018,22,26.823206853905084,17.6,60.99
1563,30,Jun,2018,23,25.60347834704817,17.400000000000002,59.81
1564,1,Jul,2018,0,34.894041975245784,17.3,58.67
1565,1,Jul,2018,1,14.803058674198093,17,60.34
1566,1,Jul,2018,2,15.511875575037017,16.6,64.24
1567,1,Jul,2018,3,20.243540630066803,16.2,68.4
1568,1,Jul,2018,4,15.942145574096646,16.3,70.83
1569,1,Jul,2018,5,8.948904981294163,17.6,67.73
1570,1,Jul,2018,6,7.710630419131511,19.700000000000003,61.050000000000004
1571,1,Jul,2018,7,9.181033109833617,22.1,52.730000000000004
1572,1,Jul,2018,8,8.82786417134551,24.5,43.75
1573,1,Jul,2018,9,7.006697504678847,26.700000000000003,35.81
1574,1,Jul,2018,10,4.5407450003610546,28.3,30.62
1575,1,Jul,2018,11,2.3769522542470654,29.3,27.560000000000002
1576,1,Jul,2018,12,5.294809397104209,29.6,25.84
1577,1,Jul,2018,13,5.878380825675639,29.5,25.32
1578,1,Jul,2018,14,5.878380825675639,28.900000000000002,26.45
1579,1,Jul,2018,15,12.738423946108467,28.400000000000002,27.7
1580,1,Jul,2018,16,10.220435513066494,26.3,31.96
1581,1,Jul,2018,17,5.752330419072814,24.5,36.14
1582,1,Jul,2018,18,12.424064915555862,22.3,41.4
1583,1,Jul,2018,19,29.96853291666185,20.5,45.6
1584,1,Jul,2018,20,19.06408287030601,19.400000000000002,49.03
1585,1,Jul,2018,21,36.19889400556283,18.5,52.25
1586,1,Jul,2018,22,50.70372080351751,17.8,55.160000000000004
1587,1,Jul,2018,23,32.49189646993434,17.2,58.08
1588,2,Jul,2018,0,19.53584538082432,16.7,60.97
1589,2,Jul,2018,1,12.932420795341331,16.2,65.29
1590,2,Jul,2018,2,17.014904129748437,15.8,69.94
1591,2,Jul,2018,3,17.988787770220632,15.5,73.76
1592,2,Jul,2018,4,25.61878827547982,15.700000000000001,74.87
1593,2,Jul,2018,5,21.99740650659043,17,70.60000000000001
1594,2,Jul,2018,6,28.815878060371734,19.200000000000003,62.96
1595,2,Jul,2018,7,20.881265943084763,21.5,54.71
1596,2,Jul,2018,8,19.35112720366342,23.8,45.47
1597,2,Jul,2018,9,18.471771892308105,25.900000000000002,37.26
1598,2,Jul,2018,10,14.724301204641563,27.3,31.63
1599,2,Jul,2018,11,7.03958804392089,28.1,28.22
1600,2,Jul,2018,12,7.332300809878337,28.3,26.97
1601,2,Jul,2018,13,10.552141235410247,28.1,27.66
1602,2,Jul,2018,14,7.61587576102776,27.5,30.09
1603,2,Jul,2018,15,9.332861276692956,27.1,31.740000000000002
1604,2,Jul,2018,16,29.143183968208554,25.400000000000002,35.89
1605,2,Jul,2018,17,45.99230006550259,23.8,40.35
1606,2,Jul,2018,18,66.54116994770908,21.700000000000003,47.02
1607,2,Jul,2018,19,67.94334835027225,20,52.56
1608,2,Jul,2018,20,54.82658916884339,18.900000000000002,55.04
1609,2,Jul,2018,21,34.51129626135339,18.1,58.27
1610,2,Jul,2018,22,32.035968645152344,17.5,60.95
1611,2,Jul,2018,23,34.89387930375358,16.900000000000002,62.92
1612,3,Jul,2018,0,26.195149412721893,16.400000000000002,63.85
1613,3,Jul,2018,1,38.27629988595605,15.9,66.18
1614,3,Jul,2018,2,39.65434953752514,15.5,69.39
1615,3,Jul,2018,3,46.54907690798553,15.200000000000001,72.4
1616,3,Jul,2018,4,38.414512626142034,15.600000000000001,73.44
1617,3,Jul,2018,5,16.126351030487573,17.1,69.76
1618,3,Jul,2018,6,2.951476745592555,19,65.6
1619,3,Jul,2018,7,5.766134939572492,21,61.870000000000005
1620,3,Jul,2018,8,6.585134939572492,23.1,55.45
1621,3,Jul,2018,9,5.766134939572492,25,48.25
1622,3,Jul,2018,10,5.766134939572492,26.3,43.9
1623,3,Jul,2018,11,3.4070272472647956,26.900000000000002,42.21
1624,3,Jul,2018,12,2.3959810934186416,27,41.68
1625,3,Jul,2018,13,2.3959810934186416,26.700000000000003,41.36
1626,3,Jul,2018,14,4.999985825590839,26,41.95
1627,3,Jul,2018,15,13.011069338884996,25.5,42.36
1628,3,Jul,2018,16,27.043249548935844,23.3,47.34
1629,3,Jul,2018,17,47.83641239105092,21.5,51.65
1630,3,Jul,2018,18,67.079637778062,19.5,58.24
1631,3,Jul,2018,19,46.39426144349099,18.1,64.37
1632,3,Jul,2018,20,49.15576902167662,17.3,68.62
1633,3,Jul,2018,21,40.641954024753524,16.8,71.06
1634,3,Jul,2018,22,25.379704513990955,16.400000000000002,72.76
1635,3,Jul,2018,23,13.591308445010988,16.1,74.13
1636,4,Jul,2018,0,23.511576928396376,15.700000000000001,76.44
1637,4,Jul,2018,1,20.722327330973513,15.4,78.94
1638,4,Jul,2018,2,37.811959446175386,15.100000000000001,81.81
1639,4,Jul,2018,3,35.65286349265745,14.8,84.84
1640,4,Jul,2018,4,29.453726612233513,15.4,82.5
1641,4,Jul,2018,5,21.142742896473532,17.3,73.5
1642,4,Jul,2018,6,16.73648493636491,19.900000000000002,61.33
1643,4,Jul,2018,7,11.24612226822649,22.5,49.13
1644,4,Jul,2018,8,8.460069190634085,25,39.88
1645,4,Jul,2018,9,6.72824427480917,27,33.36
1646,4,Jul,2018,10,6.503969465648864,28.400000000000002,29.87
1647,4,Jul,2018,11,0.0,29.1,28.830000000000002
1648,4,Jul,2018,12,0.0,29.3,28.77
1649,4,Jul,2018,13,0.0,29,29.39
1650,4,Jul,2018,14,0.0,28.400000000000002,30.26
1651,4,Jul,2018,15,0.0,28,30.63
1652,4,Jul,2018,16,0.1637037037037037,25.8,35.31
1653,4,Jul,2018,17,4.157364444444443,23.8,40.65
1654,4,Jul,2018,18,12.276552519452228,21.200000000000003,49.43
1655,4,Jul,2018,19,10.014606106442569,19.200000000000003,59.2
1656,4,Jul,2018,20,12.156955295631757,18.2,64.9
1657,4,Jul,2018,21,20.066285933384375,17.7,67.3
1658,4,Jul,2018,22,23.565411987706813,17.5,67.22
1659,4,Jul,2018,23,24.988033166640776,17.400000000000002,66.09
1660,5,Jul,2018,0,27.497408478136062,17.400000000000002,64.32000000000001
1661,5,Jul,2018,1,20.701634174807772,17.400000000000002,62.5
1662,5,Jul,2018,2,17.435416376132892,17.5,59.94
1663,5,Jul,2018,3,12.69011487903413,17.7,56.660000000000004
1664,5,Jul,2018,4,11.795823293926881,18.400000000000002,51.7
1665,5,Jul,2018,5,11.9343073076309,20.6,42.99
1666,5,Jul,2018,6,16.15643816176368,23.900000000000002,33.65
1667,5,Jul,2018,7,4.392901764403759,27.200000000000003,26.97
1668,5,Jul,2018,8,1.5201129943502825,30,20.73
1669,5,Jul,2018,9,1.5201129943502825,32,17.43
1670,5,Jul,2018,10,1.5201129943502825,33.300000000000004,15.57
1671,5,Jul,2018,11,1.5201129943502825,34.2,14.81
1672,5,Jul,2018,12,1.5201129943502825,34.7,14.8
1673,5,Jul,2018,13,1.4441073446327684,35,15.030000000000001
1674,5,Jul,2018,14,7.386103567509419,34.9,15.56
1675,5,Jul,2018,15,15.39943341095527,34.7,16.45
1676,5,Jul,2018,16,28.60954918989368,32.800000000000004,19.37
1677,5,Jul,2018,17,46.78063765247665,30.400000000000002,23.77
1678,5,Jul,2018,18,67.43387391014765,27.400000000000002,32.1
1679,5,Jul,2018,19,55.31270784755307,25.6,38.160000000000004
1680,5,Jul,2018,20,32.550149636787914,25.1,39.12
1681,5,Jul,2018,21,36.60042251536297,25.200000000000003,37.36
1682,5,Jul,2018,22,38.18864062008905,25.400000000000002,34.71
1683,5,Jul,2018,23,38.82176489700401,25.1,33.730000000000004
1684,6,Jul,2018,0,23.306208680587858,24.5,34.47
1685,6,Jul,2018,1,22.674745159591453,24.1,34.7
1686,6,Jul,2018,2,31.446098217873082,23.700000000000003,34.38
1687,6,Jul,2018,3,39.18861853712681,23.400000000000002,34.21
1688,6,Jul,2018,4,44.20701984602837,24.3,31.490000000000002
1689,6,Jul,2018,5,34.44157606490424,27.3,25.41
1690,6,Jul,2018,6,26.685126983106496,31.5,19.28
1691,6,Jul,2018,7,24.427497535780287,36.1,14.26
1692,6,Jul,2018,8,13.109463067032339,39.900000000000006,10.65
1693,6,Jul,2018,9,4.142887328597762,41.900000000000006,8.86
1694,6,Jul,2018,10,1.8676392572944307,42.5,8.91
1695,6,Jul,2018,11,1.8676392572944307,42.400000000000006,9.870000000000001
1696,6,Jul,2018,12,1.8676392572944307,42.2,10.74
1697,6,Jul,2018,13,1.8676392572944307,41.800000000000004,11.34
1698,6,Jul,2018,14,4.075019343304232,41.2,11.69
1699,6,Jul,2018,15,9.453634394534378,40.900000000000006,11.74
1700,6,Jul,2018,16,21.69076686366029,39.300000000000004,12.57
1701,6,Jul,2018,17,41.852324662400726,37.1,14.07
1702,6,Jul,2018,18,63.01526379547746,34.1,16.86
1703,6,Jul,2018,19,65.29833974963317,32.300000000000004,18.23
1704,6,Jul,2018,20,51.21300482812513,31.5,18.5
1705,6,Jul,2018,21,42.278202750195504,30.6,20.44
1706,6,Jul,2018,22,37.73627674427918,29.8,23.14
1707,6,Jul,2018,23,32.00036841858356,29.3,24.67
1708,7,Jul,2018,0,35.50948158546471,28.8,25.5
1709,7,Jul,2018,1,28.148642908776047,28.3,26.68
1710,7,Jul,2018,2,29.983625530249068,27.8,28.3
1711,7,Jul,2018,3,13.739171368326787,27.5,29.39
1712,7,Jul,2018,4,17.53496997847671,28.200000000000003,28.51
1713,7,Jul,2018,5,27.5001021321665,30.5,25.21
1714,7,Jul,2018,6,30.19522541229374,33.5,21.71
1715,7,Jul,2018,7,24.06730566231364,36.300000000000004,19.2
1716,7,Jul,2018,8,24.483200001725834,38.300000000000004,17.31
1717,7,Jul,2018,9,20.669856784161247,39,17.45
1718,7,Jul,2018,10,3.1446456330581176,39,18.64
1719,7,Jul,2018,11,1.2440701324691896,38.6,20.12
1720,7,Jul,2018,12,1.2440701324691896,38,21.59
1721,7,Jul,2018,13,1.1885082150257804,37.300000000000004,22.650000000000002
1722,7,Jul,2018,14,0.4349935483068967,36.4,23.52
1723,7,Jul,2018,15,2.741703632340511,35.9,23.82
1724,7,Jul,2018,16,9.280866330753208,33.9,26.13
1725,7,Jul,2018,17,17.355656687569397,32.2,28.41
1726,7,Jul,2018,18,26.404866306307234,30.1,32.55
1727,7,Jul,2018,19,16.551675280666203,28.200000000000003,38.15
1728,7,Jul,2018,20,9.582084224644811,27.200000000000003,42.75
1729,7,Jul,2018,21,19.047942153429325,26.8,44.79
1730,7,Jul,2018,22,44.79200612575297,26.700000000000003,45.75
1731,7,Jul,2018,23,41.233330233252886,26.900000000000002,45.14
1732,8,Jul,2018,0,29.39400490134554,27.1,44.37
1733,8,Jul,2018,1,32.269055027430966,26.700000000000003,45.74
1734,8,Jul,2018,2,37.94907743989788,25.900000000000002,48.83
1735,8,Jul,2018,3,30.45281093838442,25.3,50.96
1736,8,Jul,2018,4,18.697474030566163,25.700000000000003,48.550000000000004
1737,8,Jul,2018,5,13.411302189043894,27.700000000000003,43.36
1738,8,Jul,2018,6,10.242159811077771,30.700000000000003,33.86
1739,8,Jul,2018,7,13.289325189495269,33.300000000000004,24.57
1740,8,Jul,2018,8,9.301774601816943,34.9,21.11
1741,8,Jul,2018,9,7.9442699463234625,35.9,19.84
1742,8,Jul,2018,10,7.315182423045995,36.4,19.59
1743,8,Jul,2018,11,7.315182423045995,36.800000000000004,19.330000000000002
1744,8,Jul,2018,12,6.026326752942901,37.1,18.98
1745,8,Jul,2018,13,5.883120567375891,37.1,18.900000000000002
1746,8,Jul,2018,14,0.8824680851063831,36.6,19.55
1747,8,Jul,2018,15,4.523200000000005,36.2,20.56
1748,8,Jul,2018,16,12.009860484720768,33.7,24.75
1749,8,Jul,2018,17,13.322837377501061,31.3,29.86
1750,8,Jul,2018,18,15.60726860671755,28.700000000000003,36.660000000000004
1751,8,Jul,2018,19,33.59508947238342,26.900000000000002,42.21
1752,8,Jul,2018,20,42.65797182230722,26.1,45.38
1753,8,Jul,2018,21,29.86823017664293,25.400000000000002,48
1754,8,Jul,2018,22,20.898378005943865,24.8,49.89
1755,8,Jul,2018,23,27.891629726883707,24.3,51.22
1756,9,Jul,2018,0,43.8135083111128,23.900000000000002,51.72
1757,9,Jul,2018,1,33.24095019158472,23.6,51.22
1758,9,Jul,2018,2,19.04805166977086,23.400000000000002,50.17
1759,9,Jul,2018,3,25.844494342048634,23.3,49.07
1760,9,Jul,2018,4,36.21857263069002,23.900000000000002,46.15
1761,9,Jul,2018,5,41.31419181174194,25.700000000000003,40.19
1762,9,Jul,2018,6,41.29424439093591,28.1,31.79
1763,9,Jul,2018,7,33.33452494741755,30.3,25.900000000000002
1764,9,Jul,2018,8,23.048316468072038,32.1,23.16
1765,9,Jul,2018,9,10.548233633143816,33.6,21.27
1766,9,Jul,2018,10,7.622888238406975,34.6,19.94
1767,9,Jul,2018,11,4.197265547114094,34.9,19.96
1768,9,Jul,2018,12,1.2631238896680699,34.7,20.740000000000002
1769,9,Jul,2018,13,3.697381954184195,34.300000000000004,21.21
1770,9,Jul,2018,14,7.370698072035152,33.7,21.38
1771,9,Jul,2018,15,10.156320619941951,33.4,21.27
1772,9,Jul,2018,16,31.872831961280934,31.200000000000003,24.560000000000002
1773,9,Jul,2018,17,54.488704618518945,29.1,29.48
1774,9,Jul,2018,18,69.42765318785123,27.3,35.6
1775,9,Jul,2018,19,65.18945677013635,26.3,39.75
1776,9,Jul,2018,20,61.52242249564081,25.900000000000002,39.43
1777,9,Jul,2018,21,64.84092763932782,25.3,40.82
1778,9,Jul,2018,22,57.39559648294796,24.5,46.18
1779,9,Jul,2018,23,49.03119762642725,23.200000000000003,52.160000000000004
1780,10,Jul,2018,0,25.15452092665786,21.700000000000003,63.52
1781,10,Jul,2018,1,36.43660306783563,21,71.5
1782,10,Jul,2018,2,34.15203773662907,20.900000000000002,70.7
1783,10,Jul,2018,3,41.54114527462252,21.3,66.46000000000001
1784,10,Jul,2018,4,40.61552819642539,22.200000000000003,56.76
1785,10,Jul,2018,5,25.270492598961788,23.8,47
1786,10,Jul,2018,6,66.22359598018018,25.5,40.660000000000004
1787,10,Jul,2018,7,13.789259520536618,27.1,36.9
1788,10,Jul,2018,8,8.510742977779135,29,33.95
1789,10,Jul,2018,9,8.510742977779135,30.8,31.560000000000002
1790,10,Jul,2018,10,7.94041451062585,32.2,28.37
1791,10,Jul,2018,11,5.088772174859425,32.9,27.12
1792,10,Jul,2018,12,5.535965157315566,33.300000000000004,26.44
1793,10,Jul,2018,13,6.694848988515185,33.2,26.21
1794,10,Jul,2018,14,4.146312563874239,32.800000000000004,26.7
1795,10,Jul,2018,15,13.95222134492058,32.5,27.32
1796,10,Jul,2018,16,34.16377955792422,30.3,31.240000000000002
1797,10,Jul,2018,17,56.983321617486496,28.1,35.33
1798,10,Jul,2018,18,67.54886387205686,25.700000000000003,39.83
1799,10,Jul,2018,19,63.457597911585204,24.1,43.87
1800,10,Jul,2018,20,56.93432296905502,23.400000000000002,45.45
1801,10,Jul,2018,21,47.68138485647463,22.900000000000002,46.9
1802,10,Jul,2018,22,35.903611028796476,22.6,48.620000000000005
1803,10,Jul,2018,23,35.04667583784783,22.3,49.97
1804,11,Jul,2018,0,33.12201388589045,21.900000000000002,51.15
1805,11,Jul,2018,1,52.86327110378147,21.5,52.410000000000004
1806,11,Jul,2018,2,39.414717881720904,21.200000000000003,54.53
1807,11,Jul,2018,3,30.108249006538845,21,56.44
1808,11,Jul,2018,4,41.17857615027409,21.400000000000002,55.93
1809,11,Jul,2018,5,25.281408639602454,23,51.02
1810,11,Jul,2018,6,14.772556816277756,25.3,43.38
1811,11,Jul,2018,7,16.771171987415585,27.700000000000003,39.17
1812,11,Jul,2018,8,15.500654256919132,29.900000000000002,35.76
1813,11,Jul,2018,9,15.192978818322645,31.700000000000003,32.21
1814,11,Jul,2018,10,10.618032594066358,32.9,30.6
1815,11,Jul,2018,11,3.6874383911678064,33.300000000000004,30.94
1816,11,Jul,2018,12,3.5923804201533134,33,32.22
1817,11,Jul,2018,13,5.8011063486870205,32.2,33.86
1818,11,Jul,2018,14,6.857431282137586,31.200000000000003,35.550000000000004
1819,11,Jul,2018,15,16.415764035981606,30.6,36.35
1820,11,Jul,2018,16,33.865916925062734,28.6,40.42
1821,11,Jul,2018,17,58.889451613800624,27,44.04
1822,11,Jul,2018,18,61.93587171472788,25.6,48.050000000000004
1823,11,Jul,2018,19,61.74798053247305,24.700000000000003,51.18
1824,11,Jul,2018,20,47.274204540444195,24.1,54.92
1825,11,Jul,2018,21,44.1773725789273,23.700000000000003,57.52
1826,11,Jul,2018,22,46.18230382928057,23.1,61.04
1827,11,Jul,2018,23,40.04514664634642,22.6,64.78
1828,12,Jul,2018,0,32.12448116722263,22.3,67.82000000000001
1829,12,Jul,2018,1,30.235841473719287,22.1,70.05
1830,12,Jul,2018,2,43.23200257333847,22,71.43
1831,12,Jul,2018,3,35.63483287372192,21.900000000000002,72.81
1832,12,Jul,2018,4,36.234970067590595,21.900000000000002,73.7
1833,12,Jul,2018,5,32.311312323041385,22.400000000000002,71.33
1834,12,Jul,2018,6,28.681923951373257,23.700000000000003,65.42
1835,12,Jul,2018,7,15.358893758014172,25.6,59.26
1836,12,Jul,2018,8,6.033198897292551,28.1,51.78
1837,12,Jul,2018,9,6.033198897292551,30.6,44.42
1838,12,Jul,2018,10,6.033198897292551,31.900000000000002,40.42
1839,12,Jul,2018,11,5.750466938529664,32.4,38.09
1840,12,Jul,2018,12,3.321679128401645,32.2,37.050000000000004
1841,12,Jul,2018,13,5.203373698537389,31.700000000000003,36.36
1842,12,Jul,2018,14,7.696739244755877,30.900000000000002,36.42
1843,12,Jul,2018,15,15.806090562094424,30.5,35.980000000000004
1844,12,Jul,2018,16,32.258896868135416,28.8,38.33
1845,12,Jul,2018,17,51.09549216120128,27.1,41.09
1846,12,Jul,2018,18,68.64270660077658,25,45.46
1847,12,Jul,2018,19,67.6336987396228,23.3,50.08
1848,12,Jul,2018,20,56.51450909302211,22.5,52.43
1849,12,Jul,2018,21,52.553161916039414,22.200000000000003,52.78
1850,12,Jul,2018,22,43.22963404187513,22,52.97
1851,12,Jul,2018,23,40.658696127108875,21.8,53.32
1852,13,Jul,2018,0,44.685663357713565,21.5,54.050000000000004
1853,13,Jul,2018,1,33.39261029205733,21.3,54.33
1854,13,Jul,2018,2,36.82040307036094,21.200000000000003,53.86
1855,13,Jul,2018,3,32.62368850446332,21.1,53.370000000000005
1856,13,Jul,2018,4,39.346390226650584,21.5,51.61
1857,13,Jul,2018,5,26.870366839399026,23,46.92
1858,13,Jul,2018,6,5.307581124458297,25.700000000000003,39.99
1859,13,Jul,2018,7,2.5665673470027,28.6,35.56
1860,13,Jul,2018,8,2.5665673470027,30.6,34.05
1861,13,Jul,2018,9,2.5665673470027,31.700000000000003,32.61
1862,13,Jul,2018,10,2.5665673470027,32.5,31.12
1863,13,Jul,2018,11,2.5665673470027,32.800000000000004,30.36
1864,13,Jul,2018,12,3.027388242525088,32.800000000000004,30.37
1865,13,Jul,2018,13,5.331492720137025,32.5,30.88
1866,13,Jul,2018,14,8.45588848412774,31.900000000000002,31.94
1867,13,Jul,2018,15,17.29484441857509,31.5,32.52
1868,13,Jul,2018,16,30.044575934496688,29.5,36.33
1869,13,Jul,2018,17,55.47312283940734,27.6,40.56
1870,13,Jul,2018,18,72.68144368866415,25.3,46.54
1871,13,Jul,2018,19,70.54819228354548,23.400000000000002,52.15
1872,13,Jul,2018,20,53.00739576439191,22.400000000000002,55.22
1873,13,Jul,2018,21,36.41122641809232,21.900000000000002,56.74
1874,13,Jul,2018,22,35.02760874216951,21.6,57.51
1875,13,Jul,2018,23,21.316327207431648,21.400000000000002,57.660000000000004
1876,14,Jul,2018,0,54.40835920001224,21.3,56.730000000000004
1877,14,Jul,2018,1,42.031103626534126,21.200000000000003,56.4
1878,14,Jul,2018,2,37.810924995640185,21,57.36
1879,14,Jul,2018,3,28.04107055235726,20.700000000000003,58.99
1880,14,Jul,2018,4,19.14880894402739,21,58.74
1881,14,Jul,2018,5,7.48504043300595,22.3,55.09
1882,14,Jul,2018,6,14.136152765497593,24.700000000000003,47.58
1883,14,Jul,2018,7,8.67999106002554,27.200000000000003,41.9
1884,14,Jul,2018,8,11.879548033877798,29.6,37.86
1885,14,Jul,2018,9,14.184484704648044,31.700000000000003,34.42
1886,14,Jul,2018,10,12.923780537470195,33.1,31.580000000000002
1887,14,Jul,2018,11,9.79729394743188,33.7,30.04
1888,14,Jul,2018,12,9.79729394743188,33.800000000000004,29.69
1889,14,Jul,2018,13,4.808649119845669,33.4,30.41
